Date,Price,Open,High,Low,Vol.,Change %
7/29/2021,93.422,93.778,93.867,92.889,1.21M,-0.10%
7/30/2021,95.289,95.111,95.378,94.222,2.63M,2.00%
8/2/2021,95.556,95.556,97.422,95.022,1.89M,0.28%
8/3/2021,101.778,97.244,102.222,96.889,8.20M,6.51%
8/4/2021,101.333,102.667,103.467,101.333,3.24M,-0.44%
8/5/2021,101.333,101.067,102.222,100.356,2.31M,0.00%
8/6/2021,100.711,102.222,103.022,100.711,3.40M,-0.61%
8/9/2021,100.533,100.622,101.067,99.200,3.62M,-0.18%
8/10/2021,100.444,102.222,102.222,100.444,3.18M,-0.09%
8/11/2021,98.667,100.444,101.333,98.667,2.68M,-1.77%
8/12/2021,98.756,98.667,100.356,98.222,2.06M,0.09%
8/13/2021,98.578,99.111,99.733,98.222,2.38M,-0.18%
8/16/2021,98.311,99.556,100.178,98.311,3.47M,-0.27%
8/17/2021,98.900,100.000,103.400,98.900,4.89M,0.60%
8/18/2021,97.900,99.000,100.200,97.900,2.30M,-1.01%
8/19/2021,104.000,97.900,104.000,96.700,3.52M,6.23%
8/20/2021,97.700,100.000,102.000,97.200,4.95M,-6.06%
8/23/2021,96.200,97.500,97.700,95.800,2.16M,-1.54%
8/24/2021,95.400,96.400,97.000,95.100,1.42M,-0.83%
8/25/2021,94.600,95.400,95.400,93.000,2.06M,-0.84%
8/26/2021,93.100,94.600,94.600,93.000,1.77M,-1.59%
8/27/2021,94.800,93.000,95.000,91.500,2.49M,1.83%
8/30/2021,94.100,95.000,95.300,94.100,1.41M,-0.74%
8/31/2021,94.100,94.100,95.100,93.800,1.53M,0.00%
9/1/2021,94.100,94.100,95.000,94.100,1.30M,0.00%
9/6/2021,95.000,94.400,95.800,94.200,1.93M,0.96%
9/7/2021,93.900,95.500,95.500,93.900,2.28M,-1.16%
9/8/2021,92.000,94.000,94.300,92.000,2.51M,-2.02%
9/9/2021,91.300,92.200,92.400,91.300,2.70M,-0.76%
9/10/2021,91.300,91.800,92.000,91.300,1.61M,0.00%
9/13/2021,92.000,91.800,93.400,91.600,1.83M,0.77%
9/14/2021,92.000,92.300,92.900,91.900,1.42M,0.00%
9/15/2021,91.400,92.000,92.400,91.300,1.04M,-0.65%
9/16/2021,87.800,91.400,91.400,87.800,15.13M,-3.94%
9/17/2021,86.800,88.000,89.200,86.800,5.57M,-1.14%
9/20/2021,86.700,87.000,88.900,86.000,4.01M,-0.12%
9/21/2021,85.600,85.500,86.400,85.000,4.52M,-1.27%
9/22/2021,86.100,85.600,86.900,85.400,2.85M,0.58%
9/23/2021,87.100,86.500,87.400,86.400,2.66M,1.16%
9/24/2021,87.000,87.100,87.500,86.300,3.21M,-0.11%
9/27/2021,86.100,87.000,87.500,83.200,3.00M,-1.03%
9/28/2021,86.500,85.300,87.000,85.200,2.39M,0.46%
9/29/2021,86.700,86.700,86.900,86.000,1.91M,0.23%
9/30/2021,88.000,86.500,89.400,86.500,3.40M,1.50%
10/1/2021,87.700,88.000,88.400,87.200,1.73M,-0.34%
10/4/2021,87.800,87.600,88.000,87.100,1.57M,0.11%
10/5/2021,88.600,87.800,88.800,87.100,2.37M,0.91%
10/6/2021,88.600,88.800,89.000,88.100,1.74M,0.00%
10/7/2021,88.800,88.300,89.500,88.300,2.29M,0.23%
10/8/2021,89.300,89.000,89.500,88.800,1.30M,0.56%
10/11/2021,91.900,89.400,92.000,89.400,2.69M,2.91%
10/12/2021,92.900,92.000,93.000,92.000,2.44M,1.09%
10/13/2021,93.100,93.000,93.800,92.800,2.58M,0.22%
10/14/2021,92.500,93.200,93.200,91.500,2.68M,-0.64%
10/15/2021,92.600,92.500,93.000,92.000,1.55M,0.11%
10/18/2021,92.600,92.300,92.900,91.100,2.04M,0.00%
10/19/2021,92.400,92.600,92.700,91.500,1.69M,-0.22%
10/20/2021,92.300,92.300,92.500,89.900,3.13M,-0.11%
10/21/2021,91.000,91.700,92.600,91.000,2.85M,-1.41%
10/22/2021,91.800,91.000,91.800,90.800,1.43M,0.88%
10/25/2021,92.100,91.900,92.500,91.200,1.34M,0.33%
10/26/2021,92.200,91.800,92.200,90.900,1.34M,0.11%
10/27/2021,95.000,92.000,95.000,91.600,3.91M,3.04%
10/28/2021,95.000,95.000,95.400,93.600,2.09M,0.00%
10/29/2021,95.800,94.200,96.500,94.200,2.27M,0.84%
11/1/2021,95.800,95.800,96.000,94.900,2.23M,0.00%
11/2/2021,95.800,95.700,96.000,94.900,1.65M,0.00%
11/3/2021,95.300,95.800,95.800,93.900,3.57M,-0.52%
11/4/2021,95.000,95.200,95.500,94.000,1.88M,-0.31%
11/5/2021,95.000,94.500,95.000,94.000,1.79M,0.00%
11/8/2021,94.900,95.000,95.500,94.500,1.79M,-0.11%
11/9/2021,94.900,95.400,95.400,93.200,2.37M,0.00%
11/10/2021,94.900,95.100,95.200,93.600,1.68M,0.00%
11/11/2021,94.800,94.900,95.000,93.900,2.19M,-0.11%
11/12/2021,94.500,94.800,94.800,93.900,1.13M,-0.32%
11/15/2021,95.000,94.500,95.100,94.000,1.92M,0.53%
11/16/2021,94.800,95.000,95.100,93.900,1.64M,-0.21%
11/17/2021,96.300,94.700,97.000,94.200,2.82M,1.58%
11/18/2021,94.500,97.000,98.500,94.500,3.87M,-1.87%
11/19/2021,94.800,94.600,96.000,94.000,2.03M,0.32%
11/22/2021,94.800,94.500,95.000,93.000,2.15M,0.00%
11/23/2021,94.800,94.000,95.000,93.500,1.38M,0.00%
11/24/2021,94.100,94.800,95.200,93.500,2.05M,-0.74%
11/25/2021,94.000,94.800,94.800,93.800,1.40M,-0.11%
11/26/2021,98.500,95.900,100.000,95.200,8.68M,4.79%
11/29/2021,105.300,99.000,105.300,98.500,8.74M,6.90%
11/30/2021,105.000,105.500,106.900,103.500,4.67M,-0.28%
12/1/2021,106.000,105.000,107.300,104.000,4.08M,0.95%
12/2/2021,107.200,106.000,108.500,105.100,4.43M,1.13%
12/3/2021,105.500,109.100,109.600,105.500,5.15M,-1.59%
12/6/2021,105.600,107.900,109.000,103.600,5.83M,0.09%
12/7/2021,106.700,107.400,107.500,105.600,3.03M,1.04%
12/8/2021,105.900,106.500,107.000,103.500,3.54M,-0.75%
12/9/2021,107.000,105.000,107.500,104.000,3.17M,1.04%
12/10/2021,103.100,107.000,107.200,103.100,3.08M,-3.64%
12/13/2021,103.200,102.700,104.500,101.000,4.08M,0.10%
12/14/2021,102.500,103.000,103.100,101.600,2.63M,-0.68%
12/15/2021,100.000,102.700,102.700,99.900,2.90M,-2.44%
12/16/2021,100.000,100.000,101.500,98.300,3.10M,0.00%
12/17/2021,102.000,100.000,102.700,98.800,6.66M,2.00%
12/20/2021,99.000,102.000,102.000,99.000,1.37M,-2.94%
12/21/2021,98.100,99.000,100.800,98.100,1.47M,-0.91%
12/22/2021,99.600,98.200,100.100,98.200,2.41M,1.53%
12/23/2021,96.000,99.600,100.000,96.000,2.77M,-3.61%
12/24/2021,96.500,96.500,96.900,95.100,1.42M,0.52%
12/27/2021,99.000,97.000,99.000,96.500,1.91M,2.59%
12/28/2021,98.400,99.100,99.300,96.500,1.74M,-0.61%
12/29/2021,95.500,98.000,98.000,95.200,2.29M,-2.95%
12/30/2021,95.000,95.800,96.400,95.000,1.66M,-0.52%
12/31/2021,95.100,95.200,96.300,94.200,1.27M,0.11%
1/4/2022,101.000,96.000,101.500,95.700,3.07M,6.20%
1/5/2022,100.000,100.800,102.200,99.500,3.40M,-0.99%
1/6/2022,104.500,101.000,106.400,100.500,5.06M,4.50%
1/7/2022,102.200,106.400,106.400,102.200,3.11M,-2.20%
1/10/2022,102.300,102.500,105.500,102.200,2.91M,0.10%
1/11/2022,101.000,102.000,102.000,99.800,2.24M,-1.27%
1/12/2022,100.800,101.500,101.500,98.000,2.34M,-0.20%
1/13/2022,98.800,101.000,101.000,98.500,1.96M,-1.98%
1/14/2022,98.900,98.200,99.600,98.200,1.02M,0.10%
1/17/2022,97.000,99.000,99.200,94.500,2.63M,-1.92%
1/18/2022,95.900,97.000,97.000,94.100,2.03M,-1.13%
1/19/2022,95.800,95.000,95.900,93.500,2.48M,-0.10%
1/20/2022,95.000,94.600,96.300,94.600,1.69M,-0.84%
1/21/2022,95.500,95.900,96.000,93.300,3.19M,0.53%
1/24/2022,95.000,94.900,96.000,92.500,3.94M,-0.52%
1/25/2022,96.000,95.000,97.700,93.400,3.20M,1.05%
1/26/2022,96.400,96.500,96.500,94.500,1.93M,0.42%
1/27/2022,96.500,96.500,96.500,94.200,2.56M,0.10%
1/28/2022,97.000,95.100,97.000,94.500,3.00M,0.52%
2/7/2022,91.200,96.400,97.500,91.200,7.41M,-5.98%
2/8/2022,87.300,91.300,92.300,86.700,8.01M,-4.28%
2/9/2022,85.700,87.600,88.700,84.900,8.81M,-1.83%
2/10/2022,84.000,85.700,86.000,81.700,11.09M,-1.98%
2/11/2022,81.700,83.000,83.600,81.500,7.85M,-2.74%
2/14/2022,81.800,81.700,84.000,80.700,4.97M,0.12%
2/15/2022,83.700,82.000,83.800,81.800,3.00M,2.32%
2/16/2022,82.900,83.900,83.900,82.700,1.99M,-0.96%
2/17/2022,83.100,82.800,83.500,82.000,2.87M,0.24%
2/18/2022,82.200,82.500,82.800,82.000,2.91M,-1.08%
2/21/2022,83.600,82.100,83.800,82.000,2.51M,1.70%
2/22/2022,82.000,83.000,83.300,81.800,2.98M,-1.91%
2/23/2022,82.500,82.100,82.500,82.000,1.44M,0.61%
2/24/2022,80.100,82.300,82.400,79.300,6.37M,-2.91%
2/25/2022,79.100,80.900,80.900,79.100,3.39M,-1.25%
2/28/2022,77.000,79.500,79.500,77.000,4.68M,-2.65%
3/1/2022,79.200,77.100,79.900,77.000,3.47M,2.86%
3/2/2022,78.900,79.200,79.200,77.200,2.40M,-0.38%
3/3/2022,79.000,78.900,80.400,78.300,2.61M,0.13%
3/4/2022,79.000,79.000,79.300,77.800,3.82M,0.00%
3/7/2022,78.500,78.400,79.000,77.300,2.44M,-0.63%
3/8/2022,77.900,78.000,78.900,77.100,4.29M,-0.76%
3/9/2022,78.000,78.100,78.700,77.300,3.05M,0.13%
3/10/2022,79.100,78.500,80.600,78.000,4.37M,1.41%
3/11/2022,79.000,78.800,79.000,77.800,2.22M,-0.13%
3/14/2022,78.300,78.800,78.800,77.400,2.62M,-0.89%
3/15/2022,78.300,78.000,78.600,77.000,2.73M,0.00%
3/16/2022,78.100,78.300,78.400,77.200,2.95M,-0.26%
3/17/2022,78.400,78.300,78.500,77.300,2.57M,0.38%
3/18/2022,78.800,78.300,79.500,77.400,5.52M,0.51%
3/21/2022,81.000,78.800,81.000,78.300,3.71M,2.79%
3/22/2022,82.200,81.000,82.400,81.000,3.63M,1.48%
3/23/2022,81.400,82.100,82.400,81.400,1.53M,-0.97%
3/24/2022,81.000,81.400,81.400,80.400,2.00M,-0.49%
3/25/2022,81.000,80.600,81.000,79.700,2.19M,0.00%
3/28/2022,80.500,79.900,81.200,79.700,2.34M,-0.62%
3/29/2022,80.800,80.000,81.800,79.800,2.80M,0.37%
3/30/2022,81.100,82.500,82.700,80.400,3.09M,0.37%
3/31/2022,81.200,81.100,82.300,81.000,1.37M,0.12%
4/1/2022,82.100,81.400,82.500,80.900,2.61M,1.11%
4/4/2022,82.700,82.500,82.800,81.500,2.73M,0.73%
4/5/2022,82.300,82.500,83.100,81.700,3.59M,-0.48%
4/6/2022,80.500,80.500,82.300,79.500,5.68M,-2.19%
4/7/2022,79.500,80.200,80.300,77.600,3.70M,-1.24%
4/8/2022,81.700,80.000,82.400,80.000,5.19M,2.77%
4/12/2022,81.300,81.400,81.400,80.300,2.36M,-0.49%
4/13/2022,82.200,81.000,82.300,80.700,3.15M,1.11%
4/14/2022,81.700,81.600,82.200,81.100,1.76M,-0.61%
4/15/2022,80.700,81.500,81.800,80.600,1.68M,-1.22%
4/18/2022,79.500,80.000,80.100,78.100,2.98M,-1.49%
4/19/2022,78.800,78.600,79.800,77.800,1.82M,-0.88%
4/20/2022,79.300,78.000,79.800,78.000,1.71M,0.63%
4/21/2022,77.500,79.000,79.500,77.500,2.68M,-2.27%
4/22/2022,77.700,77.700,79.000,77.600,1.87M,0.26%
4/25/2022,76.200,77.800,79.200,72.700,2.74M,-1.93%
4/26/2022,78.000,73.500,78.500,73.500,3.66M,2.36%
4/27/2022,78.000,77.500,78.000,75.000,2.79M,0.00%
4/28/2022,77.900,78.000,78.200,76.300,1.39M,-0.13%
4/29/2022,80.000,77.500,80.000,76.600,2.15M,2.70%
5/4/2022,79.700,79.600,80.000,77.700,1.44M,-0.38%
5/5/2022,80.000,79.600,80.000,78.500,1.86M,0.38%
5/6/2022,79.800,78.500,80.000,78.000,1.69M,-0.25%
5/9/2022,79.100,78.700,79.200,77.900,2.43M,-0.88%
5/10/2022,80.400,78.900,80.400,78.100,2.62M,1.64%
5/11/2022,80.500,80.200,80.500,78.700,1.98M,0.12%
5/12/2022,79.000,80.000,80.000,77.100,2.47M,-1.86%
5/13/2022,78.000,79.000,79.000,77.200,3.13M,-1.27%
5/16/2022,77.000,79.000,79.000,76.200,1.99M,-1.28%
5/17/2022,78.000,76.000,78.000,75.200,1.86M,1.30%
5/18/2022,78.000,78.000,78.000,76.000,2.96M,0.00%
5/19/2022,77.900,76.400,79.000,76.200,2.65M,-0.13%
5/20/2022,77.800,77.900,77.900,76.500,2.33M,-0.13%
5/23/2022,77.400,77.600,77.700,76.200,2.64M,-0.51%
5/24/2022,77.600,77.000,77.600,76.400,1.57M,0.26%
5/25/2022,77.700,77.600,78.100,76.700,1.36M,0.13%
5/26/2022,77.700,77.700,77.700,76.800,2.08M,0.00%
5/27/2022,78.000,77.400,78.000,77.000,1.58M,0.39%
5/30/2022,78.500,78.000,78.500,77.200,1.39M,0.64%
5/31/2022,78.800,78.000,79.500,77.700,1.78M,0.38%
6/1/2022,79.300,78.600,79.400,78.300,1.54M,0.63%
6/2/2022,78.900,79.200,79.200,77.600,2.94M,-0.50%
6/3/2022,78.800,78.100,79.200,78.000,1.25M,-0.13%
6/6/2022,78.500,78.700,78.900,77.900,1.50M,-0.38%
6/7/2022,78.000,78.500,78.500,77.700,1.56M,-0.64%
6/8/2022,78.100,77.800,78.700,77.600,1.44M,0.13%
6/9/2022,78.100,78.000,78.200,77.300,1.54M,0.00%
6/10/2022,78.000,77.800,78.200,77.500,979.60K,-0.13%
6/13/2022,76.400,76.600,77.400,76.200,1.80M,-2.05%
6/14/2022,76.600,76.200,76.600,75.200,2.06M,0.26%
6/15/2022,76.700,76.600,76.900,75.300,2.04M,0.13%
6/16/2022,76.600,76.000,77.700,75.800,1.60M,-0.13%
6/17/2022,76.600,75.800,76.600,75.100,3.73M,0.00%
6/20/2022,75.600,76.600,76.600,75.300,2.13M,-1.31%
6/21/2022,75.000,75.200,75.200,73.800,1.96M,-0.79%
6/22/2022,75.000,74.700,75.000,73.600,1.42M,0.00%
6/23/2022,74.200,74.100,74.200,73.000,1.55M,-1.07%
6/24/2022,74.600,73.500,74.600,72.000,1.51M,0.54%
6/27/2022,73.800,73.800,74.800,73.500,1.82M,-1.07%
6/28/2022,73.600,73.000,73.800,72.400,2.23M,-0.27%
6/29/2022,73.400,72.800,73.400,72.300,1.43M,-0.27%
6/30/2022,73.500,72.700,73.500,72.400,1.88M,0.14%
7/1/2022,72.600,73.200,73.400,72.100,1.87M,-1.22%
7/4/2022,72.700,72.400,72.700,72.200,758.30K,0.14%
7/5/2022,72.300,72.700,72.800,72.000,1.48M,-0.55%
7/6/2022,67.500,72.000,72.100,67.500,2.17M,-6.64%
7/7/2022,69.800,68.000,69.800,66.500,2.17M,3.41%
7/8/2022,70.000,70.000,70.700,67.500,1.41M,0.29%
7/11/2022,70.000,67.700,70.000,66.200,2.39M,0.00%
7/12/2022,69.900,68.600,70.200,68.000,1.21M,-0.14%
7/13/2022,69.500,68.600,70.000,68.300,2.00M,-0.57%
7/14/2022,69.500,69.500,69.800,68.500,1.41M,0.00%
7/15/2022,69.600,69.100,69.800,68.600,1.58M,0.14%
7/18/2022,68.000,69.600,69.600,68.000,1.09M,-2.30%
7/19/2022,68.800,68.000,69.000,68.000,655.40K,1.18%
7/20/2022,68.200,68.800,69.000,68.200,626.10K,-0.87%
7/21/2022,68.500,68.200,68.800,68.100,930.60K,0.44%
7/22/2022,66.500,68.100,68.500,66.500,674.70K,-2.92%
7/25/2022,67.300,66.900,67.400,66.500,755.80K,1.20%
7/26/2022,66.100,66.100,67.600,66.100,592.70K,-1.78%
7/27/2022,66.500,66.200,66.800,66.000,581.40K,0.61%
7/28/2022,67.000,66.600,67.100,66.000,1.15M,0.75%
7/29/2022,64.000,67.800,67.800,64.000,1.91M,-4.48%
8/1/2022,64.700,64.900,65.100,64.100,1.26M,1.09%
8/2/2022,66.600,64.800,66.600,64.500,1.37M,2.94%
8/3/2022,66.000,65.800,66.400,65.100,1.25M,-0.90%
8/4/2022,66.400,66.000,66.400,65.400,1.15M,0.61%
8/5/2022,65.400,65.900,66.200,65.200,1.13M,-1.51%
8/8/2022,64.600,65.400,65.700,64.600,1.01M,-1.22%
8/9/2022,65.300,64.800,65.400,64.700,792.00K,1.08%
8/10/2022,64.800,65.000,65.600,64.700,967.90K,-0.77%
8/11/2022,65.800,65.600,66.400,65.000,1.67M,1.54%
8/12/2022,66.200,65.800,66.200,65.500,811.20K,0.61%
8/15/2022,66.400,66.300,66.500,66.100,802.10K,0.30%
8/16/2022,65.900,66.400,66.400,65.700,862.20K,-0.75%
8/17/2022,67.300,66.200,67.800,66.000,2.20M,2.12%
8/18/2022,68.100,67.200,69.300,67.200,2.77M,1.19%
8/19/2022,67.900,68.000,68.400,66.800,1.22M,-0.29%
8/22/2022,66.000,67.200,68.000,66.000,1.47M,-2.80%
8/23/2022,65.000,65.500,65.600,64.800,1.44M,-1.52%
8/24/2022,64.900,65.200,65.800,64.900,787.50K,-0.15%
8/25/2022,65.900,65.000,65.900,65.000,483.00K,1.54%
8/26/2022,65.000,66.000,66.000,65.000,861.30K,-1.37%
8/29/2022,63.600,64.300,64.400,63.000,1.34M,-2.15%
8/30/2022,63.600,63.600,64.100,63.200,868.40K,0.00%
8/31/2022,63.700,64.000,65.700,63.700,1.24M,0.16%
9/5/2022,64.000,64.800,65.200,64.000,1.31M,0.47%
9/6/2022,63.300,64.100,64.800,63.100,1.34M,-1.09%
9/7/2022,62.500,63.300,63.400,62.500,1.35M,-1.26%
9/8/2022,62.900,63.300,63.600,62.400,841.20K,0.64%
9/9/2022,64.400,63.200,64.400,62.900,1.19M,2.38%
9/12/2022,64.000,64.900,64.900,63.800,552.90K,-0.62%
9/13/2022,64.100,64.000,64.300,63.600,1.06M,0.16%
9/14/2022,63.400,63.500,63.700,62.100,711.00K,-1.09%
9/15/2022,63.900,63.500,64.000,62.800,851.30K,0.79%
9/16/2022,62.500,63.200,64.500,62.500,1.68M,-2.19%
9/19/2022,62.900,62.500,63.300,62.100,786.00K,0.64%
9/20/2022,63.900,62.600,63.900,62.600,800.10K,1.59%
9/21/2022,63.100,63.500,63.600,62.700,482.70K,-1.25%
9/22/2022,63.300,62.500,63.300,58.700,1.24M,0.32%
9/23/2022,62.600,63.000,63.300,62.000,324.20K,-1.11%
9/26/2022,62.000,61.800,62.600,61.600,1.20M,-0.96%
9/27/2022,61.000,62.100,62.200,60.800,639.10K,-1.61%
9/28/2022,57.500,60.100,60.800,57.500,1.14M,-5.74%
9/29/2022,54.600,57.700,58.200,54.300,1.70M,-5.04%
9/30/2022,55.000,53.300,56.400,53.300,1.72M,0.73%
10/3/2022,55.500,54.900,55.500,53.000,1.45M,0.91%
10/4/2022,57.000,56.000,57.000,54.600,1.30M,2.70%
10/5/2022,60.000,57.500,60.900,57.000,1.33M,5.26%
10/6/2022,60.100,59.800,62.000,58.100,1.01M,0.17%
10/7/2022,60.200,60.500,60.700,58.300,2.99M,0.17%
10/10/2022,60.200,60.200,60.900,57.700,1.24M,0.00%
10/11/2022,60.000,58.300,60.100,56.700,2.19M,-0.33%
10/12/2022,60.000,60.000,60.200,58.300,1.71M,0.00%
10/13/2022,60.400,58.700,61.000,58.200,1.25M,0.67%
10/14/2022,59.700,60.500,60.500,58.400,779.40K,-1.16%
10/17/2022,56.000,58.600,59.000,56.000,738.70K,-6.20%
10/18/2022,58.400,56.500,58.600,56.500,606.10K,4.29%
10/19/2022,58.500,58.500,58.700,56.500,826.40K,0.17%
10/20/2022,58.600,58.100,58.700,57.200,1.10M,0.17%
10/21/2022,56.800,58.500,58.500,54.500,1.41M,-3.07%
10/24/2022,56.500,56.000,56.600,52.900,1.61M,-0.53%
10/25/2022,56.100,56.300,56.300,53.000,1.45M,-0.71%
10/26/2022,54.800,56.100,56.100,53.500,1.05M,-2.32%
10/27/2022,55.000,54.600,55.000,52.500,1.97M,0.36%
10/28/2022,55.700,55.400,55.800,53.500,1.28M,1.27%
10/31/2022,55.400,56.000,56.400,54.300,1.05M,-0.54%
11/1/2022,55.400,55.700,55.800,54.000,1.42M,0.00%
11/2/2022,55.400,55.300,55.400,54.000,1.35M,0.00%
11/3/2022,55.100,54.400,55.100,54.300,909.70K,-0.54%
11/4/2022,54.300,54.900,54.900,52.100,1.62M,-1.45%
11/7/2022,53.400,54.000,54.000,51.700,1.70M,-1.66%
11/8/2022,53.300,52.200,53.300,49.700,2.48M,-0.19%
11/9/2022,53.700,53.300,54.300,52.200,1.57M,0.75%
11/10/2022,53.000,53.600,54.000,52.000,1.56M,-1.30%
11/11/2022,54.300,53.000,54.800,52.500,938.50K,2.45%
11/14/2022,55.000,54.200,55.500,53.100,1.39M,1.29%
11/15/2022,57.000,55.900,57.500,55.000,1.58M,3.64%
11/16/2022,60.400,56.900,60.900,56.100,2.25M,5.96%
11/17/2022,64.600,62.400,64.600,60.500,4.79M,6.95%
11/18/2022,65.600,66.900,66.900,63.100,1.69M,1.55%
11/21/2022,64.000,66.000,66.700,63.600,1.20M,-2.44%
11/22/2022,61.000,64.000,65.900,61.000,1.47M,-4.69%
11/23/2022,59.700,60.100,62.600,59.700,998.80K,-2.13%
11/24/2022,61.000,60.000,62.100,60.000,1.14M,2.18%
11/25/2022,65.000,63.000,65.000,62.600,2.29M,6.56%
11/28/2022,65.000,66.500,67.100,65.000,3.25M,0.00%
11/29/2022,69.400,65.000,69.400,64.200,3.56M,6.77%
11/30/2022,69.600,69.500,70.200,68.000,3.23M,0.29%
